Word_tag,Frequency
label_VERB,131
bunch_SUBST,140
joker_SUBST,26
three-nation_ADJ,2
sharjah_SUBST,6
dilip_VERB,3
vengsarkar_SUBST,4
captaincy_SUBST,62
unauthorised_ADJ,25
north_SUBST,2475
kiwi_SUBST,48
promise_SUBST,431
bear_SUBST,160
fruit_SUBST,676
tokyo_SUBST,287
claudine_SUBST,1
toleafoa_SUBST,4
little-known_ADJ,20
19-year-old_SUBST,5
kind_SUBST,2430
upon_PREP,2024
solid_ADJ,376
career_SUBST,1057
federation_SUBST,308
promising_ADJ,164
junior_SUBST,51
join_VERB,1922
circuit_SUBST,317
over_ADV,4955
ranking_SUBST,90
222_ADJ,13
room_SUBST,3126
improvement_SUBST,519
show_VERB,5324
however_ADV,5134
outlast_VERB,10
experienced_ADJ,203
sandra_SUBST,29
cecchini_SUBST,1
rank_VERB,101
25th_ADJ,42
6-4_ADJ,40
4-6_ADJ,5
10-8_ADJ,6
rollercoaster_SUBST,3
emotion_SUBST,419
last_VERB,524
something_PRON,3804
yourself_PRON,725
that_ADV,373
whose_PRON,2434
father_SUBST,2067
consulate-general_SUBST,1
western_ADJ,1276
somoa_SUBST,1
mother_SUBST,2212
triumph_SUBST,264
nicely_ADV,84
seventh-seeded_ADJ,4
belinda_SUBST,24
cordwell_SUBST,2
lead_SUBST,848
defeat_VERB,363
italy_SUBST,806
raffaella_SUBST,1
reggi_SUBST,2
6-1_ADJ,31
latter_ADJ,623
somewhat_ADV,431
above_PREP,1501
19th_ADJ,147
single_SUBST,201
back_SUBST,1800
force_VERB,1273
otherwise_ADV,749
mark_VERB,697
five-hour_ADJ,5
rain_SUBST,656
delay_SUBST,306
cold_ADJ,1083
blustery_ADJ,12
condition_SUBST,1745
practise_VERB,242
morning_SUBST,1702
shop_VERB,164
ann_SUBST,194
jo_SUBST,57
durie_SUBST,30
clare_SUBST,116
wood_SUBST,1033
indonesian_SUBST,6
wasps_SUBST,98
pinder_SUBST,7
difference_SUBST,1482
durham_SUBST,206
table_SUBST,1452
cardiff_SUBST,250
devil_SUBST,182
runaway_ADJ,25
southern_ADJ,613
league_SUBST,1146
murrayfield_SUBST,24
racers_SUBST,11
theory_SUBST,1084
all_ADV,2292
right_ADV,1649
telford_SUBST,49
tiger_SUBST,164
running_SUBST,241
solihull_SUBST,15
baron_SUBST,148
2-0_ADJ,34
hit_VERB,1064
upright_ADJ,40
4-3_ADJ,8
like_CONJ,274
defeat_SUBST,594
wensley_SUBST,5
hat-trick_SUBST,53
opening_SUBST,710
6-5_ADJ,7
second_SUBST,840
gould_SUBST,120
7-5_ADJ,12
win_SUBST,447
5-1_ADJ,22
anthony_SUBST,413
johnson_SUBST,342
rick_SUBST,46
brebant_SUBST,4
score_SUBST,465
krug_SUBST,6
jere_SUBST,2
gillis_SUBST,2
scoreline_SUBST,19
7-4_ADJ,7
four-goal_ADJ,4
margin_SUBST,302
breathe_VERB,269
huge_ADJ,1078
sigh_SUBST,63
relief_SUBST,557
cleveland_SUBST,78
bomber_SUBST,141
9-0_ADJ,9
35_ADJ,260
cruise_VERB,78
11-2_ADJ,2
kenyon_SUBST,29
monkey_SUBST,113
business_SUBST,3837
richard_SUBST,1205
eaton_SUBST,54
kuala_SUBST,28
lumpur_SUBST,27
parke_SUBST,24
17-year-old_ADJ,12
yorkshireman_SUBST,20
little_ADV,1449
comfortable_ADJ,477
wriggling_ADJ,4
english_ADJ,1605
report_VERB,1317
bitter_ADJ,284
inevitably_ADV,298
couple_SUBST,1076
start_VERB,3496
omit_VERB,95
man_SUBST,9272
most_ADV,6622
accuse_VERB,522
favouritism_SUBST,22
goodness_SUBST,81
else_ADV,1523
besides_ADV,158
frederik_SUBST,3
swedish_ADJ,146
reject_SUBST,8
perhaps_ADV,2905
jamie_SUBST,73
hickox_SUBST,5
chris_SUBST,461
walker_SUBST,376
parke_VERB,5
marvellous_ADJ,192
further/far_ADV,1230
owen_SUBST,201
contest_SUBST,243
englishman_SUBST,140
riddle_VERB,23
stomach_SUBST,185
bug_SUBST,45
maclean_SUBST,45
section_SUBST,1388
vulnerable_ADJ,283
pakistan_SUBST,300
umar_SUBST,7
hyat_SUBST,1
khan_SUBST,97
youngster_SUBST,181
controversially_ADV,13
jason_SUBST,173
nicolle_SUBST,7
edge_SUBST,888
15-12_ADJ,6
west_SUBST,3359
german_ADJ,1968
hansi_SUBST,1
wiens_SUBST,1
produce_VERB,2926
extra_ADV,24
improved_ADJ,174
pakistani_SUBST,30
mir_SUBST,12
zaman_SUBST,4
gul_SUBST,1
jansher_SUBST,46
prematurely_ADV,32
rebuke_VERB,31
dittmar_SUBST,17
allegedly_ADV,119
demanding_ADJ,89
organiser_SUBST,233
neither_ADV,597
nor_CONJ,1387
australian_SUBST,93
rodney_SUBST,61
martin_SUBST,653
robertson_SUBST,91
dismiss_VERB,433
outside_ADJ,351
contender_SUBST,110
continuing_ADJ,282
rivalry_SUBST,87
jahangir_SUBST,27
highlight_SUBST,111
low_ADJ,2682
17-inch_ADJ,1
tin_SUBST,255
volleyball_SUBST,24
tennant_SUBST,20
knights_SUBST,19
mike_SUBST,369
spencer_SUBST,196
brixton_SUBST,56
entice_VERB,38
lyn_SUBST,15
retirement_SUBST,280
plot_VERB,84
downfall_SUBST,46
britannia_SUBST,72
london_SUBST,4633
royal_ADJ,1741
bank_SUBST,3311
english_SUBST,575
stir_SUBST,14
switch_VERB,421
allegiance_SUBST,80
opt_VERB,209
hillingdon_SUBST,7
1980-85_ADJ,1
centre_SUBST,2618
net_SUBST,409
disband_VERB,57
capture_SUBST,59
including_PREP,2226
15-1_ADJ,2
15-10_ADJ,6
15-11_ADJ,8
southgate_SUBST,23
improve_VERB,1081
depth_SUBST,392
never_ADV,5191
bench_SUBST,256
malory_SUBST,6
mgi_SUBST,1
wessex_SUBST,35
15-6_ADJ,4
15-13_ADJ,9
polonia_SUBST,6
start_SUBST,951
hilton_SUBST,59
leeds_SUBST,450
set_SUBST,1000
why_ADV,3359
itv_SUBST,219
plug_SUBST,68
wilson_SUBST,726
screen_SUBST,571
changing_ADJ,184
picture_SUBST,1482
televised_ADJ,45
isleworth_SUBST,12
headquarters_SUBST,371
sky_SUBST,563
television_SUBST,1856
rupert_SUBST,115
murdoch_SUBST,97
bbc_SUBST,756
buy_VERB,2720
exclusive_ADJ,217
coverage_SUBST,277
indies_SUBST,278
independent_ADJ,1019
producer_SUBST,607
later_ADV,3094
boardroom_SUBST,41
lunch_SUBST,507
bidding_SUBST,45
farewell_SUBST,69
dickie_SUBST,12
davies_SUBST,392
unconnected_ADJ,21
state_SUBST,3628
battle_SUBST,950
sporting_ADJ,172
viewer_SUBST,173
sharp_ADJ,491
perspective_SUBST,301
circle_SUBST,613
triumphant_ADJ,74
push_VERB,1053
wing_SUBST,541
satellite_SUBST,245
cable_SUBST,297
company_SUBST,6191
warm_VERB,176
face_SUBST,2478
officially_ADV,211
luncheon_SUBST,25
honour_VERB,110
contribution_SUBST,774
25_ADJ,710
fact_SUBST,3300
curtain_SUBST,286
role_SUBST,2020
epic_ADJ,42
struggle_SUBST,479
field_SUBST,1838
renew_VERB,126
presenter_SUBST,65
17_ADJ,531
jump_VERB,544
ship_SUBST,413
alone_ADJ,614
worth_SUBST,200
saint_SUBST,220
greavsie_SUBST,2
leave_SUBST,184
jim_SUBST,376
rosenthal_SUBST,11
expire_VERB,65
offer_SUBST,936
channel_SUBST,651
smile_SUBST,442
word_SUBST,2979
bromley_SUBST,41
opposite_ADJ,319
counter_SUBST,176
definite_ADJ,110
change_SUBST,3129
policy_SUBST,3528
philosophy_SUBST,476
quality_SUBST,1846
£44m_UNC,6
live_VERB,3277
network_SUBST,642
£10.5m_UNC,4
three-day_ADJ,45
barcelona_SUBST,133
4_ADJ,1389
own_ADJ,6931
leaving_SUBST,14
schedule_VERB,125
autumn_SUBST,547
lwt_SUBST,42
controller_SUBST,82
programme_SUBST,2186
dyke_SUBST,45
tsl_SUBST,1
production_SUBST,1673
on-screen_ADJ,6
logo_SUBST,59
story_SUBST,2097
illustrate_VERB,395
snooker_SUBST,69
conserve_VERB,71
one_SUBST,907
everything_PRON,1586
minority_SUBST,525
where_ADV,4489
comfortably_ADV,143
both_ADJ,2691
judge_VERB,444
size_SUBST,1208
audience_SUBST,957
aggregate_ADJ,24
accord_VERB,1776
agb_SUBST,8
watch/_VERB,1
barb_SUBST,11
many_ADJ,9275
insignificant_ADJ,38
climactic_ADJ,9
ryder_SUBST,80
fewer_ADJ,405
million_ADJ,2364
grandstand_SUBST,17
wimbledon_SUBST,175
draw_VERB,2009
7.7_ADJ,10
average_SUBST,449
repeat_SUBST,58
hawaii_SUBST,36
five-o_SUBST,2
most_ADJ,4888
brandon_SUBST,8
grandslam_SUBST,1
drop_VERB,1208
ground_SUBST,2177
entry_SUBST,529
sufficient_ADJ,443
wightman_SUBST,6
no_ADV,1183
longer_ADV,1381
reason_SUBST,2481
rat-_ADJ,1
ing_SUBST,1
foremost_ADJ,62
consideration_SUBST,427
different_ADJ,3502
quite_ADV,2800
proper_ADJ,610
commercial_ADJ,867
selective_ADJ,83
product_SUBST,1706
broad_ADJ,552
range_SUBST,1732
happy_ADJ,1215
reduction_SUBST,502
dart_SUBST,54
once_ADV,3098
feature_SUBST,979
sophisticated_ADJ,292
presentation_SUBST,239
buying_SUBST,79
affect_VERB,1058
budget_SUBST,898
ridiculous_ADJ,147
french_ADJ,1460
ask_VERB,4726
"£450,000_UNC",5
france_SUBST,1422
versus_PREP,98
disinclination_SUBST,12
critical_ADJ,517
free_ADJ,2443
nowhere_ADV,252
mid-week_SUBST,14
slot_SUBST,82
11.20pm_ADV,1
prime_ADJ,1728
ten_ADJ,1194
fight_VERB,1296
peak-time_ADJ,3
scheduling_SUBST,18
break_VERB,1962
slack_ADJ,16
anymore_ADV,25
rating_SUBST,227
armchair_SUBST,89
hendry_SUBST,63
doug_SUBST,54
mountjoy_SUBST,14
13.2_ADJ,3
grand_ADJ,746
around_ADV,2028
screen_VERB,79
simultaneously_ADV,151
share_VERB,1193
verbal_ADJ,112
throw_VERB,1103
towel_SUBST,77
arrangement_SUBST,711
alternate_VERB,44
death_SUBST,2373
credible_ADJ,72
russell_SUBST,222
executive_SUBST,1036
eurosport_SUBST,10
surprisingly_ADV,336
morale_SUBST,163
quote_VERB,439
destination_SUBST,124
listener_SUBST,101
august_SUBST,829
associate_SUBST,129
cover_VERB,1580
14_ADJ,722
16_ADJ,743
lion_SUBST,250
plain_ADJ,272
wrapper_SUBST,17
bale_SUBST,55
bicentennial_ADJ,2
blunder_SUBST,34
implacable_ADJ,17
pedantry_SUBST,5
refuse_VERB,1174
recognise_VERB,812
bicentenary_ADJ,5
mcgeechan_SUBST,12
dependent_ADJ,232
successful_ADJ,1111
ready_ADJ,887
parc_UNC,9
des_UNC,59
princes_UNC,9
anything_PRON,2165
ourselves_PRON,416
together_ADV,2668
important_ADJ,2953
help_SUBST,951
view_VERB,353
roger_SUBST,243
uttley_SUBST,3
clive_SUBST,235
rowlands_SUBST,25
managerial_ADJ,104
troika_SUBST,7
down_SUBST,238
under_SUBST,10
harness_SUBST,24
donal_SUBST,16
lenihan_SUBST,14
withdrawal_SUBST,233
pass_VERB,1856
rob_SUBST,74
stand-off_ADJ,37
wallaby_SUBST,21
damian_SUBST,10
cronin_SUBST,9
lock_SUBST,325
injured_ADJ,122
irishman_SUBST,69
protect_VERB,907
bone_SUBST,369
style_VERB,32
visitor_SUBST,642
les_SUBST,111
britannique_SUBST,1
conspire_VERB,52
choice_SUBST,1387
finlay_VERB,4
calder_SUBST,30
reasonable_ADJ,451
insistence_SUBST,97
accompany_VERB,492
wife_SUBST,1813
girlfriend_SUBST,131
non-availability_SUBST,5
gratitude_SUBST,87
regret_VERB,144
adhere_VERB,53
rigidly_ADV,25
term_SUBST,2672
acceptance_SUBST,247
invitation_SUBST,218
disappointed_ADJ,230
re-create_VERB,7
appropriate_ADJ,605
thank-you_SUBST,7
reunite_VERB,27
barbarian_SUBST,40
round_ADV,1019
off_PREP,2111
twickenham_SUBST,67
november_SUBST,872
baa-baas_SUBST,5
newport_SUBST,92
tuesday_SUBST,457
dods_SUBST,5
hall_SUBST,1291
mullin_SUBST,12
guscott_SUBST,25
chalmers_SUBST,12
armstrong_SUBST,59
student_SUBST,1450
leader_SUBST,2598
veto_VERB,43
barrie_SUBST,77
fairall_SUBST,20
university_SUBST,1701
poise_VERB,111
sponsorship_SUBST,150
injection_SUBST,159
"£35,000_UNC",18
embarrassing_ADJ,124
hitch_SUBST,20
result_VERB,610
kick_VERB,350
firmly_ADV,372
touch_SUBST,555
authority_SUBST,2449
cause_SUBST,997
celebration_SUBST,303
conference_SUBST,1693
financial_ADJ,1647
windfall_SUBST,19
wake_SUBST,163
agent_SUBST,821
explain_VERB,1581
sorry_ADJ,496
simple_ADJ,1318
alone_ADV,705
acceptable_ADJ,283
uau_SUBST,4
hierarchy_SUBST,197
seek_VERB,1661
sporting_SUBST,33
activity_SUBST,1590
region_SUBST,881
"£100,000_UNC",82
spread_VERB,604
case_SUBST,4388
profile_SUBST,242
financially_ADV,74
alun_VERB,4
evans_SUBST,159
inform_VERB,397
copy_SUBST,506
proposal_SUBST,1007
contain_VERB,1412
therefore_ADV,1507
learn_VERB,1632
launch_SUBST,187
blackheath_SUBST,14
service_SUBST,5175
keay_SUBST,7
sabbatical_SUBST,8
sort_VERB,222
paul_SUBST,1169
rossiter-marvell_SUBST,1
express_SUBST,179
charabanc_SUBST,1
peaked_ADJ,4
hat_SUBST,458
prepared_ADJ,551
subject_SUBST,1289
coach_VERB,92
middlesex_SUBST,93
school_SUBST,3695
mccarthy_SUBST,79
key_SUBST,444
mount_SUBST,150
ampleforth_SUBST,8
entertain_VERB,131
st_SUBST,1523
mary_SUBST,604
penalty_SUBST,587
try_SUBST,324
16-3_ADJ,2
result_SUBST,2817
end_VERB,1677
run_SUBST,745
unbeaten_ADJ,118
rosslyn_SUBST,20
certain_ADJ,1763
enjoy_VERB,1516
profitable_ADJ,164
fly-half_SUBST,21
matthew_SUBST,136
scoring_SUBST,74
convert_VERB,443
ryan_SUBST,76
hymer_SUBST,1
excellent_ADJ,675
ashville_SUBST,1
39-0_ADJ,1
qeg_VERB,1
wakefield_SUBST,67
18-8_ADJ,1
silcoates_SUBST,1
20-13_ADJ,1
much_ADV,3764
close_ADJ,1637
pocklington_SUBST,1
10-6_ADJ,5
westminster_SUBST,381
sevens_ADJ,37
sydenham_SUBST,7
brynteg_SUBST,1
cs_SUBST,13
semi-final_SUBST,281
benedict_SUBST,13
20-4_ADJ,1
campion_SUBST,12
cruelly_ADV,43
extend_VERB,876
judd_SUBST,7
14-10_ADJ,1
already_ADV,3292
newcastle-under-lyme_SUBST,4
bradford_SUBST,210
gs_SUBST,6
12-7_ADJ,1
ellesmere_SUBST,10
newcastle_SUBST,219
10-32_ADJ,1
brave_ADJ,250
tackling_SUBST,13
spirit_SUBST,803
loretto_SUBST,3
george_SUBST,1085
watson_SUBST,131
3-19_ADJ,1
king_SUBST,1484
tynemouth_SUBST,11
24-0_ADJ,2
glenalmond_SUBST,3
dominate_VERB,585
hull_SUBST,196
festival_SUBST,420
edinburgh_SUBST,369
academy_SUBST,202
merchiston_SUBST,4
castle_SUBST,427
hard-fought_ADJ,11
7-0_ADJ,4
saints_SUBST,5
raid_SUBST,199
irk_VERB,9
mcintyre_SUBST,19
canberra_SUBST,44
raider_SUBST,62
complaint_SUBST,449
preparation_SUBST,367
widnes_SUBST,71
hamper_VERB,60
allege_VERB,190
would-be_ADJ,141
chief_ADJ,887
helens_SUBST,54
particular_ADJ,1886
mal_SUBST,8
meninga_SUBST,8
undue_ADJ,35
lucrative_ADJ,92
canvass_VERB,10
team-mate_SUBST,58
overture_SUBST,41
knowsley_SUBST,7
road_SUBST,2991
predictable_ADJ,123
consequence_SUBST,646
quick_ADJ,654
o'sullivan_SUBST,19
apparently_ADV,670
contact_VERB,322
contract_VERB,134
naturally_ADV,404
object_VERB,162
these_ADJ,9716
unofficial_ADJ,102
lack_SUBST,969
manner_SUBST,559
appall_VERB,1
sheer_ADJ,237
timing_SUBST,198
auction_SUBST,192
genially_ADV,2
fend_VERB,38
press_SUBST,1354
laugh_VERB,682
interlocuter_SUBST,1
weight_SUBST,1056
recently_ADV,1275
balloon_VERB,7
glimpse_SUBST,131
reputation_SUBST,493
laughton_SUBST,11
emosi_SUBST,2
koloto_SUBST,3
o'neill_SUBST,147
toy_VERB,28
idea_SUBST,3451
move_VERB,3297
tony_SUBST,792
myler_SUBST,10
pack_SUBST,301
welshman_SUBST,33
direct_ADJ,822
confrontation_SUBST,170
reflect_VERB,985
education_SUBST,1942
complete_ADJ,819
changed_ADJ,50
castleford_SUBST,39
tawere_SUBST,2
nikau_SUBST,7
ward_SUBST,307
keith_SUBST,330
graham_SUBST,399
steadman_SUBST,14
gibbs_SUBST,27
doubtful_ADJ,145
tape_SUBST,314
evidence_SUBST,1610
video_SUBST,535
courage_SUBST,282
richmond_SUBST,102
gutteridge_SUBST,4
prop_SUBST,92
nose_SUBST,357
punch_SUBST,150
shatter_VERB,108
study_VERB,676
base_VERB,1564
comment_VERB,374
allegation_SUBST,217
until_CONJ,2259
roy_SUBST,196
batchelor_SUBST,2
spokesman_SUBST,675
cresswell_SUBST,2
allow_VERB,3008
sweep_VERB,356
carpet_SUBST,218
toshiba_SUBST,20
cumbria_SUBST,83
orrell_SUBST,90
wylie_SUBST,18
vale_SUBST,85
lune_SUBST,14
cusani_SUBST,9
hesketh_SUBST,7
fylde_SUBST,7
prefer_VERB,742
ingram_SUBST,23
fitness_SUBST,215
check_SUBST,143
hooker_SUBST,72
hitchen_SUBST,6
recover_VERB,543
neck_SUBST,443
windway_SUBST,2
breeze_SUBST,83
hyperion_SUBST,21
corrigan_SUBST,14
bundle_SUBST,48
redcar_SUBST,7
betting_SUBST,67
ring_SUBST,443
turn_VERB,4288
275_ADJ,12
mile_SUBST,1421
south_SUBST,2561
beneficiary_SUBST,107
gamble_SUBST,70
dozen_ADJ,274
bet_SUBST,126
bookmaker_SUBST,49
"£25,000_UNC",54
winning_SUBST,23
uniroyal_SUBST,2
nap_SUBST,39
4.0_ADJ,15
reappearance_SUBST,17
afternoon_SUBST,834
brighton_SUBST,210
seller_SUBST,81
three-year-old_SUBST,12
success_SUBST,1598
handicap_SUBST,219
step_SUBST,1227
class_SUBST,2055
chapman_SUBST,120
train_VERB,632
stillington_SUBST,1
clearly_ADV,1264
about_ADV,4431
colt_SUBST,96
attitude_SUBST,994
since_PREP,2138
lambourn_SUBST,11
wolverhampton_SUBST,59
blow_SUBST,236
shillelagh_SUBST,3
4.45_ADJ,5
filly_SUBST,57
halstead_SUBST,8
sandown_SUBST,24
7lb_SUBST,4
claimer_SUBST,1
procter_SUBST,15
nashwan_SUBST,31
steer_VERB,133
arc_SUBST,120
finale_SUBST,48
cobb_SUBST,18
trainer_SUBST,290
course_SUBST,4199
restore_VERB,473
derby_SUBST,274
outstanding_ADJ,328
racehorse_SUBST,31
post-war_ADJ,271
era_SUBST,313
by-pass_VERB,17
rich_ADJ,911
usually_ADV,1609
competitive_ADJ,335
europe_SUBST,2728
prix_SUBST,71
l'arc_SUBST,18
triomphe_SUBST,23
longchamp_SUBST,29
newmarket_SUBST,90
tout_VERB,22
target_SUBST,746
french_SUBST,344
irish_ADJ,740
vic_SUBST,178
carry_VERB,2490
colour_SUBST,1212
maktoum_SUBST,21
stroud_SUBST,15
sheikh_SUBST,41
mohammed_SUBST,53
unlikely_ADJ,641
racegoer_SUBST,10
love_VERB,1162
witness_VERB,199
surprised_ADJ,357
quarter_SUBST,711
nice_ADJ,755
probably_ADV,2147
canada_SUBST,327
woodbine_SUBST,2
toronto_SUBST,65
after_ADV,86
half-way_ADV,50
round_PREP,958
furlong_SUBST,73
town_SUBST,1982
extreme_ADJ,358
route_SUBST,870
thrilling_ADJ,63
residence_SUBST,116
shadwell_SUBST,13
stud_SUBST,51
hamdan_SUBST,9
al_SUBST,80
vigorously_ADV,91
justify_VERB,401
syndication_SUBST,3
£18m_UNC,10
paris_SUBST,723
niel_SUBST,4
pheasant_SUBST,79
glory_SUBST,209
occupy_VERB,459
prominent_ADJ,266
position_SUBST,2245
off-day_SUBST,5
deteriorate_VERB,87
magnificent_ADJ,197
"2,000_ADJ",186
guinea_SUBST,162
eclipse_SUBST,24
dick_SUBST,164
hern_SUBST,8
elaborate_VERB,56
option_SUBST,678
willie_SUBST,60
carson_SUBST,39
loathe_VERB,33
british-trained_ADJ,3
challenger_SUBST,132
aliysa_SUBST,5
vermeille_SUBST,3
young_ADJ,3844
cacoethe_SUBST,2
carroll_SUBST,54
house_SUBST,5816
going_SUBST,87
runner_SUBST,259
luca_SUBST,19
cumani_SUBST,17
whether_CONJ,2856
legal_ADJ,1168
maktoums_SUBST,4
hope_SUBST,1053
recuperate_VERB,9
chipped_ADJ,9
knee_SUBST,375
impressive_ADJ,404
turn_SUBST,731
foot_SUBST,1951
du_UNC,102
prince_SUBST,797
d'orange_SUBST,1
cash_VERB,80
asmussen_SUBST,8
shellac_SUBST,10
sender_SUBST,19
threaten_VERB,802
unless_CONJ,927
saddle_VERB,44
back_VERB,545
cambridgeshire_SUBST,88
appease_VERB,29
temporarily_ADV,120
42_ADJ,139
declare_VERB,764
five-day_ADJ,28
punter_SUBST,95
jamarj_SUBST,1
25-1_ADJ,2
16-1_ADJ,10
easterby_SUBST,2
cement_SUBST,65
difficult_ADJ,2001
violent_ADJ,262
lucky_ADJ,395
streak_SUBST,80
bide_VERB,13
william_SUBST,768
sponsor_VERB,160
with-a-run_ADJ,1
odds_SUBST,214
whole_ADJ,1921
alternative_ADJ,401
engagement_SUBST,135
book_VERB,272
fancied_ADJ,12
paddy_SUBST,118
best-backed_ADJ,3
blue_ADJ,891
orca_SUBST,14
12-1_ADJ,7
ladbrokes_SUBST,25
tafila_SUBST,1
33-1_ADJ,4
evening_SUBST,1478
generally_ADV,1010
talk_SUBST,1149
trade_SUBST,2033
price_SUBST,3312
fall_SUBST,659
dunn_SUBST,60
fraser_SUBST,93
classic_ADJ,318
bookshop_SUBST,76
opponent_SUBST,420
net_ADJ,334
book_SUBST,3593
agreement_SUBST,1117
complain_VERB,526
joseph_SUBST,475
booksellers_SUBST,2
edith_SUBST,33
holden_SUBST,28
nature_SUBST,1656
edwardian_ADJ,103
lady_SUBST,1069
publish_VERB,1231
aggrieved_ADJ,24
sell_VERB,2587
nba_SUBST,4
£15.95_UNC,11
purchaser_SUBST,92
print_SUBST,223
breach_SUBST,169
theirs_PRON,107
ours_PRON,110
mr_SUBST,13631
sherborne_SUBST,11
bristol_SUBST,307
bath_SUBST,597
£13_UNC,20
victim_SUBST,729
voice_SUBST,1459
savage_VERB,27
tabloid_SUBST,68
band_VERB,35
linda_SUBST,59
joyce_SUBST,84
princess_SUBST,349
maid_SUBST,90
formation_SUBST,335
yellow_ADJ,402
experience_SUBST,1878
redress_SUBST,19
steal_VERB,287
april_SUBST,1098
miss_SUBST,715
question_VERB,313
newspaper_SUBST,957
wrong_ADJ,1293
conclusion_SUBST,585
responsible_ADJ,826
founder_SUBST,189
josephine_SUBST,13
long-running_ADJ,36
sun_SUBST,995
handicapped_ADJ,46
son_SUBST,1523
brat_SUBST,22
britain'_SUBST,7
chamber_SUBST,235
chat_SUBST,72
transmit_VERB,89
proceeding_SUBST,244
parliament_SUBST,1258
overseas_ADJ,367
legislature_SUBST,54
suggest_VERB,2388
astra_SUBST,47
marketing_SUBST,558
report_SUBST,2229
participate_VERB,224
own_VERB,801
talk_VERB,2206
commons_SUBST,505
planned_ADJ,114
c-span_SUBST,1
perform_VERB,660
function_SUBST,616
apart_ADV,1004
relay_VERB,45
congress_SUBST,696
supreme_ADJ,236
soviet_SUBST,104
moscow_SUBST,564
floodtide_VERB,1
tv_SUBST,663
listing_SUBST,61
flood_SUBST,157
weekly_ADJ,237
magazine_SUBST,751
market_SUBST,4393
dotty_ADJ,14
restriction_SUBST,328
advance_ADJ,70
use_SUBST,2318
lift_VERB,753
parliamentary_ADJ,475
session_SUBST,515
guide_SUBST,558
scoop_VERB,58
share_SUBST,2361
establish_VERB,1383
list_VERB,342
preview_SUBST,33
expertise_SUBST,160
stranglehold_SUBST,27
radio_SUBST,1131
print_VERB,204
terrestrial_ADJ,59
how_ADV,7682
advertise_VERB,138
expanded_ADJ,43
exploit_VERB,290
advantage_SUBST,920
airtime_SUBST,5
implicitly_ADV,40
promote_VERB,620
rival_SUBST,409
media_SUBST,717
return_SUBST,1159
six-gun_ADJ,1
saga_SUBST,97
modern_ADJ,1606
actor_SUBST,405
understand_VERB,1906
cowboy_SUBST,69
code_SUBST,366
revival_SUBST,205
loom_SUBST,13
horizon_SUBST,242
lichfield_SUBST,36
western_SUBST,42
yesteryear_SUBST,13
ben_SUBST,262
cartwright_SUBST,22
hoss_SUBST,2
little_SUBST,71
joe_SUBST,326
wagon_SUBST,75
permanently_ADV,107
circle_VERB,64
wait_VERB,1671
drunken_ADJ,55
pioneer_SUBST,120
twin_SUBST,222
fade_VERB,203
sunset_SUBST,61
mid-1970_SUBST,39
narcissistic_ADJ,14
age_SUBST,2206
prosperous_ADJ,87
smart-alecky_ADJ,1
image_SUBST,1385
itself_PRON,2439
dallas_SUBST,63
cheers_INTERJ,23
miami_SUBST,77
vice_SUBST,68
child_SUBST,5236
encourage_VERB,1099
fantasize_VERB,9
machine_SUBST,828
outer_ADJ,281
marvel_VERB,39
deer_SUBST,81
buffalo_SUBST,53
roam_VERB,72
revive_VERB,204
reinterprete_VERB,9
1990s_ADJ,196
